"거래금액","시군구","도로명주소","지번주소","아파트","거래유형","건축년도","전용면적","층","월","일","경도","위도","학교","학원","병원","술집","공공기관","문화시설","카페","역최단거리","가장 가까운 역","세대수","최고층","세대당주차대수","난방방식","현관구조","방개수","욕실개수","시군구대덕구","시군구동구","시군구서구","시군구유성구","시군구중구","거래유형중개거래","거래유형직거래","난방방식개별난방","난방방식중앙난방","난방방식지역난방","현관구조계단식","현관구조복도식","현관구조복합식"
23600,"동구","동구 용운로 80","대전시 동구 용운동 460","용방마을","중개거래",2003,59.75,15,10,11,"127.453367001492","36.3262257427972",9,74,37,36,4,2,96,1016,"대동역",1350,17,0.9,"개별난방","계단식",3,1,0,1,0,0,0,1,0,1,0,0,1,0,0
31000,"동구","동구 용운로 203","대전시 동구 용운동 783","e편한세상 대전에코포레","중개거래",2020,59.8825,12,10,21,"127.463767323406","36.3289753403596",5,41,24,23,4,1,64,1417,"판암역",2267,34,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
32000,"동구","동구 용운로 207","대전시 동구 용운동 783","e편한세상 대전에코포레","중개거래",2020,59.8825,6,10,21,"127.463767323406","36.3289753403596",5,41,24,23,4,1,64,1417,"판암역",2267,34,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
7600,"동구","동구 백룡로 138","대전시 동구 용운동 147","용운주공2단지","중개거래",1987,32.39,9,10,28,"127.454190808662","36.329547593493",10,64,39,58,5,3,121,1019,"대동역",840,15,0.95,"개별난방","복도식",1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
39700,"동구","동구 용운로 203","대전시 동구 용운동 783","e편한세상 대전에코포레","중개거래",2020,72.8227,8,10,28,"127.463767323406","36.3289753403596",5,41,24,23,4,1,64,1417,"판암역",2267,34,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
39500,"동구","동구 용운로 203","대전시 동구 용운동 783","e편한세상 대전에코포레","중개거래",2020,75.3488,6,10,28,"127.463767323406","36.3289753403596",5,41,24,23,4,1,64,1417,"판암역",2267,34,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
34300,"동구","동구 용운로 203","대전시 동구 용운동 783","e편한세상 대전에코포레","중개거래",2020,59.8825,14,10,30,"127.463767323406","36.3289753403596",5,41,24,23,4,1,64,1417,"판암역",2267,34,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
55500,"동구","동구 동대전로46번길 30","대전시 동구 대동 539","이스트시티1단지","중개거래",2018,84.98,14,10,4,"127.43923380045","36.3263167244968",7,65,74,52,6,11,183,486,"대동역",1345,29,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
54000,"동구","동구 동대전로46번길 30","대전시 동구 대동 539","이스트시티1단지","직거래",2018,84.98,21,10,10,"127.43923380045","36.3263167244968",7,65,74,52,6,11,183,486,"대동역",1345,29,1.22,"개별난방","계단식",3,2,0,1,0,0,0,0,1,1,0,0,1,0,0
36400,"동구","동구 동대전로46번길 30","대전시 동구 대동 539","이스트시티1단지","중개거래",2018,59.95,12,10,11,"127.43923380045","36.3263167244968",7,65,74,52,6,11,183,486,"대동역",1345,29,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
58800,"동구","동구 계족로 137","대전시 동구 대동 527","대신새들뫼1단지","중개거래",2010,118.67,20,10,14,"127.442134185313","36.327460347916",9,50,61,47,6,3,117,244,"대동역",897,27,1.28,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
53300,"동구","동구 동대전로46번길 30","대전시 동구 대동 539","이스트시티1단지","중개거래",2018,84.98,26,10,14,"127.43923380045","36.3263167244968",7,65,74,52,6,11,183,486,"대동역",1345,29,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
43600,"동구","동구 계족로 137","대전시 동구 대동 527","대신새들뫼1단지","중개거래",2010,84.98,8,10,14,"127.442134185313","36.327460347916",9,50,61,47,6,3,117,244,"대동역",897,27,1.28,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
40900,"동구","동구 계족로 137","대전시 동구 대동 527","대신새들뫼1단지","중개거래",2010,84.98,20,10,19,"127.442134185313","36.327460347916",9,50,61,47,6,3,117,244,"대동역",897,27,1.28,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
52000,"동구","동구 동대전로46번길 30","대전시 동구 대동 539","이스트시티1단지","중개거래",2018,84.98,24,10,19,"127.43923380045","36.3263167244968",7,65,74,52,6,11,183,486,"대동역",1345,29,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
49900,"동구","동구 동대전로46번길 30","대전시 동구 대동 539","이스트시티1단지","중개거래",2018,84.98,1,10,20,"127.43923380045","36.3263167244968",7,65,74,52,6,11,183,486,"대동역",1345,29,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
40300,"동구","동구 계족로140번길 33","대전시 동구 대동 535","대동펜타뷰","중개거래",2011,84.82,8,10,21,"127.445907520272","36.3273016015882",10,66,43,41,5,1,104,374,"대동역",767,27,1.29,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
42000,"동구","동구 계족로 137","대전시 동구 대동 527","대신새들뫼1단지","중개거래",2010,84.83,3,10,22,"127.442134185313","36.327460347916",9,50,61,47,6,3,117,244,"대동역",897,27,1.28,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
35000,"동구","동구 우암로 192","대전시 동구 가양동 705","아침마을","중개거래",2011,84.76,7,10,20,"127.439754823848","36.3407503783996",12,76,53,64,8,3,111,1066,"대전역",1025,25,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
37500,"동구","동구 우암로 192","대전시 동구 가양동 705","아침마을","중개거래",2011,84.96,5,10,21,"127.439754823848","36.3407503783996",12,76,53,64,8,3,111,1066,"대전역",1025,25,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
35800,"동구","동구 우암로 192","대전시 동구 가양동 705","아침마을","중개거래",2011,84.76,7,10,23,"127.439754823848","36.3407503783996",12,76,53,64,8,3,111,1066,"대전역",1025,25,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
34500,"동구","동구 우암로 192","대전시 동구 가양동 705","아침마을","중개거래",2011,84.76,4,10,23,"127.439754823848","36.3407503783996",12,76,53,64,8,3,111,1066,"대전역",1025,25,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
29500,"동구","동구 동서대로1770번길 76","대전시 동구 가양동 28-6","한울","중개거래",2004,84.8698,4,10,25,"127.447026875738","36.3520899869754",5,77,50,64,6,6,141,943,"대전복합터미널",110,14,1.03,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
36000,"동구","동구 우암로 192","대전시 동구 가양동 705","아침마을","중개거래",2011,84.76,15,10,26,"127.439754823848","36.3407503783996",12,76,53,64,8,3,111,1066,"대전역",1025,25,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
31500,"동구","동구 동서대로1683번길 50","대전시 동구 용전동 63-21","(63-21)","직거래",2022,46.0884,9,10,4,"127.435964107015","36.3513382792274",1,82,61,95,5,4,162,133,"대전복합터미널",20,12,0.75,"개별난방","계단식",2,1,0,1,0,0,0,0,1,1,0,0,1,0,0
12500,"동구","동구 계족로512번길 96","대전시 동구 용전동 57-21","푸른","중개거래",2000,40.5993,14,10,7,"127.436309878593","36.3542679012445",2,66,70,92,4,4,163,439,"대전복합터미널",298,15,0.68,"개별난방","계단식",2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
31500,"동구","동구 동서대로1683번길 50","대전시 동구 용전동 63-21","(63-21)","직거래",2022,45.2018,12,10,7,"127.435964107015","36.3513382792274",1,82,61,95,5,4,162,133,"대전복합터미널",20,12,0.75,"개별난방","계단식",2,1,0,1,0,0,0,0,1,1,0,0,1,0,0
8500,"동구","동구 계족로450번길 52","대전시 동구 용전동 131-1","한울","직거래",2002,37.251,7,10,10,"127.435227416652","36.3514435181781",1,79,55,95,5,4,175,185,"대전복합터미널",177,12,0.7,"개별난방","계단식",2,1,0,1,0,0,0,0,1,1,0,0,1,0,0
19000,"동구","동구 한밭대로1237번길 52","대전시 동구 용전동 1","신동아","중개거래",1990,67.64,14,10,11,"127.438118604917","36.3588012079286",7,182,55,110,6,4,173,949,"대전복합터미널",914,15,0.59,"개별난방","계단식",3,1,0,1,0,0,0,1,0,1,0,0,1,0,0
17800,"동구","동구 한밭대로1237번길 52","대전시 동구 용전동 1","신동아","중개거래",1990,67.64,13,10,15,"127.438118604917","36.3588012079286",7,182,55,110,6,4,173,949,"대전복합터미널",914,15,0.59,"개별난방","계단식",3,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5350,"동구","동구 계족로512번길 52","대전시 동구 용전동 48-22","큰솔101동","중개거래",1999,27.7631,11,10,17,"127.434801593897","36.355784665259",4,64,68,142,4,5,183,631,"대전복합터미널",150,11,0.71,"개별난방","복도식",1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
8200,"동구","동구 계족로450번길 52","대전시 동구 용전동 131-1","한울","중개거래",2002,33.551,10,10,21,"127.435227416652","36.3514435181781",1,79,55,95,5,4,175,185,"대전복합터미널",177,12,0.7,"개별난방","계단식",2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
36000,"동구","동구 계족로368번길 11","대전시 동구 성남동 520","효촌마을","중개거래",2003,84.99,15,10,4,"127.43468049757","36.3455856287696",4,69,68,88,7,3,140,558,"대전복합터미널",818,20,0.91,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
20400,"동구","동구 동서대로1572번길 165","대전시 동구 성남동 157-1","큰솔","중개거래",2003,75.4326,7,10,9,"127.433948667289","36.3416585382553",8,69,65,44,6,4,103,994,"대전복합터미널",152,15,0.82,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
36700,"동구","동구 성남로 15","대전시 동구 성남동 528","스마트뷰","중개거래",2011,84.89,16,10,18,"127.432862743407","36.3428306688841",7,86,65,48,7,5,116,902,"대전복합터미널",1115,25,1.22,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
26800,"동구","동구 한남로67번길 193","대전시 동구 홍도동 1012","홍도동갤러리휴리움","중개거래",2023,49.7869,22,10,4,"127.425983088088","36.3454599639207",10,69,43,69,4,6,111,1107,"대전복합터미널",419,29,1.23,"개별난방","계단식",2,2,0,1,0,0,0,1,0,1,0,0,1,0,0
32000,"동구","동구 동산초교로55번길 20","대전시 동구 홍도동 1001","신동아파밀리에3단지","중개거래",2007,84.8391,6,10,6,"127.422932829123","36.3480958280907",11,58,29,62,4,6,105,1265,"대전복합터미널",153,15,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
28000,"동구","동구 동산초교로55번길 20","대전시 동구 홍도동 1001","신동아파밀리에3단지","중개거래",2007,84.9616,4,10,7,"127.422932829123","36.3480958280907",11,58,29,62,4,6,105,1265,"대전복합터미널",153,15,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
32000,"동구","동구 한남로67번길 193","대전시 동구 홍도동 1012","홍도동갤러리휴리움","중개거래",2023,74.8482,19,10,7,"127.425983088088","36.3454599639207",10,69,43,69,4,6,111,1107,"대전복합터미널",419,29,1.23,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
30000,"동구","동구 동산초교로55번길 20","대전시 동구 홍도동 1001","신동아파밀리에3단지","중개거래",2007,84.9616,3,10,7,"127.422932829123","36.3480958280907",11,58,29,62,4,6,105,1265,"대전복합터미널",153,15,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
28000,"동구","동구 동산초교로55번길 20","대전시 동구 홍도동 1001","신동아파밀리에3단지","직거래",2007,84.9616,12,10,7,"127.422932829123","36.3480958280907",11,58,29,62,4,6,105,1265,"대전복합터미널",153,15,1.16,"개별난방","계단식",3,2,0,1,0,0,0,0,1,1,0,0,1,0,0
28500,"동구","동구 동산초교로55번길 20","대전시 동구 홍도동 1001","신동아파밀리에3단지","중개거래",2007,84.9616,1,10,9,"127.422932829123","36.3480958280907",11,58,29,62,4,6,105,1265,"대전복합터미널",153,15,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
26000,"동구","동구 한남로67번길 193","대전시 동구 홍도동 1012","홍도동갤러리휴리움","중개거래",2023,49.7869,6,10,9,"127.425983088088","36.3454599639207",10,69,43,69,4,6,111,1107,"대전복합터미널",419,29,1.23,"개별난방","계단식",2,2,0,1,0,0,0,1,0,1,0,0,1,0,0
30500,"동구","동구 동산초교로 46","대전시 동구 홍도동 1003","신동아파밀리에1단지","중개거래",2007,84.9616,7,10,9,"127.425559335329","36.3480596484764",10,82,42,72,4,6,127,1036,"대전복합터미널",349,15,1.21,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
17000,"동구","동구 대전로994번길 75","대전시 동구 홍도동 16-1","현암","중개거래",1995,74.5,11,10,11,"127.424853669035","36.3440707690398",12,60,37,64,4,6,100,1274,"대전복합터미널",207,13,0.72,"개별난방","계단식",3,1,0,1,0,0,0,1,0,1,0,0,1,0,0
11200,"동구","동구 동서대로 1579","대전시 동구 홍도동 14-1","홍도","중개거래",1996,42.015,14,10,14,"127.426808991521","36.3444209369984",12,67,50,66,4,6,105,1107,"대전복합터미널",571,18,0.45,"개별난방","복도식",2,1,0,1,0,0,0,1,0,1,0,0,0,1,0
29000,"동구","동구 동산초교로55번길 20","대전시 동구 홍도동 1001","신동아파밀리에3단지","중개거래",2007,84.9616,6,10,17,"127.422932829123","36.3480958280907",11,58,29,62,4,6,105,1265,"대전복합터미널",153,15,1.16,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
20000,"동구","동구 동서대로 1579","대전시 동구 홍도동 14-1","홍도","중개거래",1996,84.735,18,10,24,"127.426808991521","36.3444209369984",12,67,50,66,4,6,105,1107,"대전복합터미널",571,18,0.45,"개별난방","복도식",3,2,0,1,0,0,0,1,0,1,0,0,0,1,0
40500,"동구","동구 대전로 935","대전시 동구 삼성동 479","한밭자이","중개거래",2006,84.9811,6,10,7,"127.424429355764","36.3406403331339",13,69,30,26,5,3,67,1270,"대전역",1063,31,1.24,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
30000,"동구","동구 대전로 935","대전시 동구 삼성동 479","한밭자이","중개거래",2006,59.9929,3,10,7,"127.424429355764","36.3406403331339",13,69,30,26,5,3,67,1270,"대전역",1063,31,1.24,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
24800,"동구","동구 우암로 133","대전시 동구 삼성동 481","삼성타운2단지","중개거래",2007,59.45,4,10,16,"127.432142250486","36.3406924462129",11,85,53,41,7,5,97,948,"대전역",613,23,0.3,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
24500,"동구","동구 우암로 133","대전시 동구 삼성동 481","삼성타운2단지","중개거래",2007,59.45,2,10,20,"127.432142250486","36.3406924462129",11,85,53,41,7,5,97,948,"대전역",613,23,0.3,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
29500,"동구","동구 산내로 1375","대전시 동구 낭월동 304","오투그란데","중개거래",2008,84.9867,13,10,11,"127.464636308964","36.2857259416909",1,14,11,1,3,0,10,3511,"판암역",877,32,1.3,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
29500,"동구","동구 산내로 1330","대전시 동구 낭월동 723","e편한세상","중개거래",2011,84.985,2,10,11,"127.469163056934","36.2823506436904",1,14,11,3,5,0,17,3960,"판암역",713,24,1.33,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
39700,"동구","동구 산내로 1375","대전시 동구 낭월동 304","오투그란데","중개거래",2008,110.3271,12,10,13,"127.464636308964","36.2857259416909",1,14,11,1,3,0,10,3511,"판암역",877,32,1.3,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
39000,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,102.819,3,10,2,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
36500,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,84.9954,6,10,4,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
53500,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,121.3897,14,10,4,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
42000,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,102.819,7,10,5,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
53000,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,121.3897,14,10,5,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
34500,"동구","동구 대전로340번길 15","대전시 동구 대성동 420","은어송코오롱하늘채2차","중개거래",2016,84.87,3,10,6,"127.45979837474","36.2989087326307",2,50,32,18,0,2,40,2007,"판암역",408,20,1.21,"개별난방","계단식",3,2,0,1,0,0,0,1,0,1,0,0,1,0,0
41300,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,102.819,11,10,23,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
41800,"동구","동구 동구청로 35","대전시 동구 대성동 130","은어송마을2단지(코오롱하늘채)","중개거래",2007,102.819,16,10,28,"127.458317347606","36.3018765068255",5,78,35,20,0,3,50,1674,"판암역",1241,31,1.42,"개별난방","계단식",4,2,0,1,0,0,0,1,0,1,0,0,1,0,0
40000,"서구","서구 복수동로 21","대전시 서구 복수동 612","현진에버빌","중개거래",2005,114.6997,3,9,4,"127.380197956495","36.301561346396",8,83,27,20,2,1,48,3122,"서대전역",708,24,1.4,"개별난방","계단식",4,2,0,0,1,0,0,1,0,1,0,0,1,0,0
30000,"서구","서구 복수중로 30","대전시 서구 복수동 270-1","오량마을마루미(그린채)","중개거래",2006,84.9596,13,9,4,"127.376876782592","36.3067977259983",13,101,70,29,10,0,63,2952,"서대전역",574,25,1.26,"개별난방","계단식",3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
29900,"서구","서구 복수중로 30","대전시 서구 복수동 270-1","오량마을마루미(그린채)","중개거래",2006,84.9596,20,9,5,"127.376876782592","36.3067977259983",13,101,70,29,10,0,63,2952,"서대전역",574,25,1.26,"개별난방","계단식",3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
51700,"서구","서구 복수서로 15","대전시 서구 복수동 1004","복수센트럴자이","중개거래",2019,84.987,25,9,5,"127.372022285726","36.3062573521053",12,98,32,19,9,0,54,3345,"서대전역",1102,29,1.3,"개별난방","계단식",3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
27800,"서구","서구 유등로17번길 109","대전시 서구 복수동 576","초록마을5단지","중개거래",2005,84.9655,1,9,6,"127.373750498793","36.2979931655557",5,72,7,16,3,0,45,3807,"서대전역",761,15,1.08,"개별난방","계단식",3,2,0,0,1,0,0,1,0,1,0,0,1,0,0
